image_id,file,split,individual_id,ground_truth_species,original_organ_category,original_organ_detail,original_subview,normalized_organ
kaufmannm/ke062,kaufmannm_ke062.jpg,train,ind-kaufmannm/ke062,Populus tremuloides,whole tree (or vine),whole tree (or vine),general,whole plant
kaufmannm/ke063,kaufmannm_ke063.jpg,train,ind-kaufmannm/ke063,Populus tremuloides,whole tree (or vine),whole tree (or vine),general,whole plant
kaufmannm/ke064,kaufmannm_ke064.jpg,test,ind-kaufmannm/ke064,Populus tremuloides,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/13585,baskauf_13585.jpg,train,ind-baskauf/13574,Salix nigra,bark,bark,of a large tree,bark
baskauf/13589,baskauf_13589.jpg,train,ind-baskauf/13574,Salix nigra,bark,bark,of a medium tree or large branch,bark
baskauf/13588,baskauf_13588.jpg,train,ind-baskauf/13574,Salix nigra,bark,bark,of a small tree or small branch,bark
baskauf/13580,baskauf_13580.jpg,train,ind-baskauf/13574,Salix nigra,leaf,leaf,showing orientation on twig,leaf
baskauf/13583,baskauf_13583.jpg,train,ind-baskauf/13574,Salix nigra,leaf,leaf,whole upper surface,leaf
baskauf/13576,baskauf_13576.jpg,train,ind-baskauf/13574,Salix nigra,twig,twig,orientation of petioles,twig
baskauf/13574,baskauf_13574.jpg,train,ind-baskauf/13574,Salix nigra,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/13594,baskauf_13594.jpg,train,ind-baskauf/13574,Salix nigra,whole tree (or vine),whole tree (or vine),view up trunk,whole plant
baskauf/23020,baskauf_23020.jpg,train,ind-baskauf/22997,Salix nigra,bark,bark,of a medium tree or large branch,bark
baskauf/23004,baskauf_23004.jpg,train,ind-baskauf/22997,Salix nigra,leaf,leaf,showing orientation on twig,leaf
baskauf/23007,baskauf_23007.jpg,train,ind-baskauf/22997,Salix nigra,leaf,leaf,whole upper surface,leaf
baskauf/23013,baskauf_23013.jpg,train,ind-baskauf/22997,Salix nigra,twig,twig,orientation of petioles,twig
baskauf/23002,baskauf_23002.jpg,train,ind-baskauf/22997,Salix nigra,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/21454,baskauf_21454.jpg,test,ind-baskauf/21454,Salix nigra,inflorescence,inflorescence,whole - male,inflorescence
baskauf/21457,baskauf_21457.jpg,test,ind-baskauf/21454,Salix nigra,inflorescence,inflorescence,whole - male,inflorescence
baskauf/21465,baskauf_21465.jpg,test,ind-baskauf/21454,Salix nigra,fruit,fruit,immature,fruit
baskauf/11078,baskauf_11078.jpg,train,ind-baskauf/11078,Salix nigra,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/23997,baskauf_23997.jpg,validation,ind-baskauf/23990,Salix nigra,fruit,fruit,as borne on the plant,fruit
baskauf/24001,baskauf_24001.jpg,validation,ind-baskauf/23990,Salix nigra,fruit,fruit,section or open,fruit
baskauf/11109,baskauf_11109.jpg,train,ind-baskauf/10997,Ailanthus altissima,bark,bark,of a medium tree or large branch,bark
baskauf/11105,baskauf_11105.jpg,train,ind-baskauf/10997,Ailanthus altissima,inflorescence,inflorescence,frontal view of flower,inflorescence
baskauf/10999,baskauf_10999.jpg,train,ind-baskauf/10997,Ailanthus altissima,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/11102,baskauf_11102.jpg,train,ind-baskauf/10997,Ailanthus altissima,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/13165,baskauf_13165.jpg,train,ind-baskauf/10997,Ailanthus altissima,fruit,fruit,as borne on the plant,fruit
baskauf/13169,baskauf_13169.jpg,train,ind-baskauf/10997,Ailanthus altissima,fruit,fruit,as borne on the plant,fruit
baskauf/13172,baskauf_13172.jpg,train,ind-baskauf/10997,Ailanthus altissima,fruit,fruit,lateral or general close-up,fruit
baskauf/11107,baskauf_11107.jpg,train,ind-baskauf/10997,Ailanthus altissima,leaf,leaf,whole upper surface,leaf
baskauf/17536,baskauf_17536.jpg,train,ind-baskauf/10997,Ailanthus altissima,twig,twig,close-up winter leaf scar/bud,twig
baskauf/17534,baskauf_17534.jpg,train,ind-baskauf/10997,Ailanthus altissima,twig,twig,winter overall,twig
baskauf/10997,baskauf_10997.jpg,train,ind-baskauf/10997,Ailanthus altissima,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/10998,baskauf_10998.jpg,train,ind-baskauf/10997,Ailanthus altissima,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/11106,baskauf_11106.jpg,train,ind-baskauf/10997,Ailanthus altissima,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/15184,baskauf_15184.jpg,train,vanderbilt/7-87,Ailanthus altissima,fruit,fruit,as borne on the plant,fruit
baskauf/15185,baskauf_15185.jpg,train,vanderbilt/7-87,Ailanthus altissima,fruit,fruit,as borne on the plant,fruit
baskauf/15187,baskauf_15187.jpg,train,vanderbilt/7-87,Ailanthus altissima,fruit,fruit,lateral or general close-up,fruit
baskauf/52519,baskauf_52519.jpg,train,vanderbilt/7-87,Ailanthus altissima,leaf,leaf,margin of upper + lower surface,leaf
baskauf/15190,baskauf_15190.jpg,train,vanderbilt/7-87,Ailanthus altissima,leaf,leaf,unspecified,leaf
baskauf/15192,baskauf_15192.jpg,train,vanderbilt/7-87,Ailanthus altissima,leaf,leaf,unspecified,leaf
baskauf/15196,baskauf_15196.jpg,train,vanderbilt/7-87,Ailanthus altissima,leaf,leaf,unspecified,leaf
baskauf/39159,baskauf_39159.jpg,train,vanderbilt/7-87,Ailanthus altissima,twig,twig,close-up winter leaf scar/bud,twig
baskauf/39171,baskauf_39171.jpg,train,vanderbilt/7-87,Ailanthus altissima,twig,twig,close-up winter terminal bud,twig
baskauf/39173,baskauf_39173.jpg,train,vanderbilt/7-87,Ailanthus altissima,twig,twig,close-up winter terminal bud,twig
baskauf/90959,baskauf_90959.jpg,train,vanderbilt/7-87,Ailanthus altissima,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/89373,baskauf_89373.jpg,train,vanderbilt/7-87,Ailanthus altissima,whole tree (or vine),whole tree (or vine),winter,whole plant
baskauf/10980,baskauf_10980.jpg,validation,vanderbilt/12-230,Ailanthus altissima,leaf,leaf,showing orientation on twig,leaf
baskauf/10978,baskauf_10978.jpg,validation,vanderbilt/12-230,Ailanthus altissima,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/10904,baskauf_10904.jpg,test,ind-baskauf/10904,Ailanthus altissima,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/65650,baskauf_65650.jpg,train,ind-baskauf/65629,Dirca palustris,bark,bark,of a medium tree or large branch,bark
baskauf/65651,baskauf_65651.jpg,train,ind-baskauf/65629,Dirca palustris,bark,bark,of a medium tree or large branch,bark
baskauf/65652,baskauf_65652.jpg,train,ind-baskauf/65629,Dirca palustris,bark,bark,of a medium tree or large branch,bark
baskauf/65653,baskauf_65653.jpg,train,ind-baskauf/65629,Dirca palustris,bark,bark,of a small tree or small branch,bark
baskauf/65654,baskauf_65654.jpg,train,ind-baskauf/65629,Dirca palustris,bark,bark,of a small tree or small branch,bark
baskauf/65641,baskauf_65641.jpg,train,ind-baskauf/65629,Dirca palustris,fruit,fruit,immature,fruit
baskauf/65644,baskauf_65644.jpg,train,ind-baskauf/65629,Dirca palustris,leaf,leaf,margin of upper + lower surface,leaf
baskauf/65645,baskauf_65645.jpg,train,ind-baskauf/65629,Dirca palustris,leaf,leaf,margin of upper + lower surface,leaf
baskauf/65631,baskauf_65631.jpg,train,ind-baskauf/65629,Dirca palustris,leaf,leaf,showing orientation on twig,leaf
baskauf/65634,baskauf_65634.jpg,train,ind-baskauf/65629,Dirca palustris,leaf,leaf,showing orientation on twig,leaf
baskauf/65637,baskauf_65637.jpg,train,ind-baskauf/65629,Dirca palustris,leaf,leaf,showing orientation on twig,leaf
baskauf/65633,baskauf_65633.jpg,train,ind-baskauf/65629,Dirca palustris,leaf,leaf,whole upper surface,leaf
baskauf/65642,baskauf_65642.jpg,train,ind-baskauf/65629,Dirca palustris,twig,twig,orientation of petioles,twig
baskauf/65647,baskauf_65647.jpg,train,ind-baskauf/65629,Dirca palustris,twig,twig,orientation of petioles,twig
baskauf/65649,baskauf_65649.jpg,train,ind-baskauf/65629,Dirca palustris,twig,twig,orientation of petioles,twig
baskauf/65655,baskauf_65655.jpg,train,ind-baskauf/65629,Dirca palustris,whole tree (or vine),whole tree (or vine),general,whole plant
eickmeierwg/we565,eickmeierwg_we565.jpg,validation,ind-eickmeierwg/we565,Dirca palustris,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/65657,baskauf_65657.jpg,test,ind-baskauf/65657,Dirca palustris,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/65662,baskauf_65662.jpg,train,ind-baskauf/65662,Dirca palustris,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/11463,baskauf_11463.jpg,train,ind-baskauf/11463,Tilia americana,bark,bark,of a large tree,bark
baskauf/11746,baskauf_11746.jpg,train,vanderbilt/6-89,Tilia americana,inflorescence,inflorescence,frontal view of flower,inflorescence
baskauf/10670,baskauf_10670.jpg,train,vanderbilt/6-89,Tilia americana,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/11733,baskauf_11733.jpg,train,vanderbilt/6-89,Tilia americana,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/11744,baskauf_11744.jpg,train,vanderbilt/6-89,Tilia americana,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/15581,baskauf_15581.jpg,train,vanderbilt/6-89,Tilia americana,fruit,fruit,as borne on the plant,fruit
baskauf/10220,baskauf_10220.jpg,train,vanderbilt/6-89,Tilia americana,fruit,fruit,lateral or general close-up,fruit
baskauf/15576,baskauf_15576.jpg,train,vanderbilt/6-89,Tilia americana,leaf,leaf,margin of upper + lower surface,leaf
baskauf/11752,baskauf_11752.jpg,train,vanderbilt/6-89,Tilia americana,leaf,leaf,unspecified,leaf
baskauf/11753,baskauf_11753.jpg,train,vanderbilt/6-89,Tilia americana,leaf,leaf,unspecified,leaf
baskauf/11751,baskauf_11751.jpg,train,vanderbilt/6-89,Tilia americana,leaf,leaf,whole upper surface,leaf
baskauf/16240,baskauf_16240.jpg,train,vanderbilt/6-89,Tilia americana,twig,twig,orientation of petioles,twig
baskauf/90902,baskauf_90902.jpg,train,vanderbilt/6-89,Tilia americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/11464,baskauf_11464.jpg,train,ind-baskauf/11464,Tilia americana,leaf,leaf,showing orientation on twig,leaf
baskauf/11645,baskauf_11645.jpg,validation,ind-baskauf/11643,Tilia americana,leaf,leaf,showing orientation on twig,leaf
baskauf/11643,baskauf_11643.jpg,validation,ind-baskauf/11643,Tilia americana,leaf,leaf,whole upper surface,leaf
baskauf/11644,baskauf_11644.jpg,validation,ind-baskauf/11643,Tilia americana,leaf,leaf,whole upper surface,leaf
baskauf/11646,baskauf_11646.jpg,validation,ind-baskauf/11643,Tilia americana,twig,twig,orientation of petioles,twig
baskauf/16689,baskauf_16689.jpg,train,ind-baskauf/16689,Tilia americana,twig,twig,close-up winter terminal bud,twig
baskauf/11653,baskauf_11653.jpg,test,ind-baskauf/11653,Tilia americana,twig,twig,orientation of petioles,twig
baskauf/11656,baskauf_11656.jpg,test,ind-baskauf/11653,Tilia americana,twig,twig,orientation of petioles,twig
baskauf/11469,baskauf_11469.jpg,train,ind-baskauf/11469,Tilia americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/91146,baskauf_91146.jpg,train,vanderbilt/12-173,Tilia americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/11666,baskauf_11666.jpg,train,ind-baskauf/11666,Tilia americana,whole tree (or vine),whole tree (or vine),unspecified,whole plant
baskauf/30988,baskauf_30988.jpg,train,ind-baskauf/30984,Celtis occidentalis,bark,bark,of a large tree,bark
baskauf/d0425,baskauf_d0425.jpg,train,ind-baskauf/30984,Celtis occidentalis,bark,bark,of a large tree,bark
baskauf/30990,baskauf_30990.jpg,train,ind-baskauf/30984,Celtis occidentalis,bark,bark,of a medium tree or large branch,bark
baskauf/35446,baskauf_35446.jpg,train,ind-baskauf/30984,Celtis occidentalis,fruit,fruit,immature,fruit
baskauf/35450,baskauf_35450.jpg,train,ind-baskauf/30984,Celtis occidentalis,leaf,leaf,margin of upper + lower surface,leaf
baskauf/d0426,baskauf_d0426.jpg,train,ind-baskauf/30984,Celtis occidentalis,leaf,leaf,showing orientation on twig,leaf
baskauf/35448,baskauf_35448.jpg,train,ind-baskauf/30984,Celtis occidentalis,leaf,leaf,whole upper surface,leaf
baskauf/30984,baskauf_30984.jpg,train,ind-baskauf/30984,Celtis occidentalis,twig,twig,winter overall,twig
baskauf/35439,baskauf_35439.jpg,train,ind-baskauf/30984,Celtis occidentalis,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/d0420,baskauf_d0420.jpg,train,ind-baskauf/30984,Celtis occidentalis,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/50993,baskauf_50993.jpg,test,vanderbilt/12-33,Celtis occidentalis,inflorescence,inflorescence,lateral view of flower,inflorescence
baskauf/50992,baskauf_50992.jpg,test,vanderbilt/12-33,Celtis occidentalis,inflorescence,inflorescence,whole - unspecified,inflorescence
ssmv/2-253-03,ssmv_2-253-03.jpg,train,vanderbilt/4-216,Celtis occidentalis,leaf,leaf,showing orientation on twig,leaf
ssmv/2-253-01,ssmv_2-253-01.jpg,train,vanderbilt/4-216,Celtis occidentalis,whole tree (or vine),whole tree (or vine),general,whole plant
ssmv/2-253-02,ssmv_2-253-02.jpg,train,vanderbilt/4-216,Celtis occidentalis,whole tree (or vine),whole tree (or vine),view up trunk,whole plant
ssmv/2-253-04,ssmv_2-253-04.jpg,train,vanderbilt/4-216,Celtis occidentalis,whole tree (or vine),whole tree (or vine),view up trunk,whole plant
baskauf/91122,baskauf_91122.jpg,validation,vanderbilt/12-32,Celtis occidentalis,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/12246,baskauf_12246.jpg,train,vanderbilt/13-27,Ulmus americana,bark,bark,of a large tree,bark
baskauf/12242,baskauf_12242.jpg,train,vanderbilt/13-27,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/11690,baskauf_11690.jpg,test,ind-baskauf/11687,Ulmus americana,bark,bark,of a small tree or small branch,bark
baskauf/11689,baskauf_11689.jpg,test,ind-baskauf/11687,Ulmus americana,leaf,leaf,margin of upper + lower surface,leaf
baskauf/11687,baskauf_11687.jpg,test,ind-baskauf/11687,Ulmus americana,leaf,leaf,showing orientation on twig,leaf
baskauf/11688,baskauf_11688.jpg,test,ind-baskauf/11687,Ulmus americana,leaf,leaf,whole upper surface,leaf
baskauf/16195,baskauf_16195.jpg,train,ind-baskauf/16195,Ulmus americana,bark,bark,unspecified,bark
baskauf/10343,baskauf_10343.jpg,train,ind-baskauf/10341,Ulmus americana,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/10344,baskauf_10344.jpg,train,ind-baskauf/10341,Ulmus americana,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/10341,baskauf_10341.jpg,train,ind-baskauf/10341,Ulmus americana,whole tree (or vine),whole tree (or vine),winter,whole plant
baskauf/17569,baskauf_17569.jpg,train,ind-baskauf/17569,Ulmus americana,inflorescence,inflorescence,whole - unspecified,inflorescence
baskauf/18004,baskauf_18004.jpg,train,ind-baskauf/18004,Ulmus americana,fruit,fruit,immature,fruit
baskauf/50606,baskauf_50606.jpg,train,ind-baskauf/50603,Ulmus americana,fruit,fruit,immature,fruit
baskauf/10380,baskauf_10380.jpg,train,ind-baskauf/10380,Ulmus americana,fruit,fruit,lateral or general close-up,fruit
baskauf/18483,baskauf_18483.jpg,train,ind-baskauf/18483,Ulmus americana,fruit,fruit,lateral or general close-up,fruit
baskauf/19631,baskauf_19631.jpg,train,vanderbilt/6-126,Ulmus americana,fruit,fruit,lateral or general close-up,fruit
baskauf/89363,baskauf_89363.jpg,train,vanderbilt/6-126,Ulmus americana,whole tree (or vine),whole tree (or vine),winter,whole plant
baskauf/20950,baskauf_20950.jpg,train,ind-baskauf/20950,Ulmus americana,fruit,fruit,unspecified,fruit
baskauf/15230,baskauf_15230.jpg,train,vanderbilt/7-175,Ulmus americana,leaf,leaf,margin of upper + lower surface,leaf
baskauf/15227,baskauf_15227.jpg,train,vanderbilt/7-175,Ulmus americana,leaf,leaf,showing orientation on twig,leaf
baskauf/55139,baskauf_55139.jpg,train,vanderbilt/7-175,Ulmus americana,leaf,leaf,showing orientation on twig,leaf
baskauf/55141,baskauf_55141.jpg,train,vanderbilt/7-175,Ulmus americana,leaf,leaf,showing orientation on twig,leaf
baskauf/15235,baskauf_15235.jpg,train,vanderbilt/7-175,Ulmus americana,leaf,leaf,unspecified,leaf
baskauf/15238,baskauf_15238.jpg,train,vanderbilt/7-175,Ulmus americana,leaf,leaf,whole upper surface,leaf
baskauf/15241,baskauf_15241.jpg,train,vanderbilt/7-175,Ulmus americana,twig,twig,orientation of petioles,twig
baskauf/15652,baskauf_15652.jpg,train,vanderbilt/7-175,Ulmus americana,twig,twig,orientation of petioles,twig
baskauf/90762,baskauf_90762.jpg,train,vanderbilt/10-158,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/90807,baskauf_90807.jpg,validation,vanderbilt/8-77,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/90809,baskauf_90809.jpg,validation,vanderbilt/8-77,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/90812,baskauf_90812.jpg,validation,vanderbilt/8-77,Ulmus americana,whole tree (or vine),whole tree (or vine),view up trunk,whole plant
baskauf/90814,baskauf_90814.jpg,validation,vanderbilt/8-77,Ulmus americana,whole tree (or vine),whole tree (or vine),view up trunk,whole plant
baskauf/90975,baskauf_90975.jpg,train,vanderbilt/3-63,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/89388,baskauf_89388.jpg,train,vanderbilt/3-63,Ulmus americana,whole tree (or vine),whole tree (or vine),winter,whole plant
baskauf/91081,baskauf_91081.jpg,train,vanderbilt/2-30,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/91107,baskauf_91107.jpg,train,vanderbilt/12-8,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/91154,baskauf_91154.jpg,train,vanderbilt/12-222,Ulmus americana,whole tree (or vine),whole tree (or vine),general,whole plant
baskauf/11336,baskauf_11336.jpg,train,ind-baskauf/10991,Ulmus rubra,bark,bark,of a large tree,bark
baskauf/16201,baskauf_16201.jpg,train,ind-baskauf/10991,Ulmus rubra,bark,bark,unspecified,bark
baskauf/19579,baskauf_19579.jpg,train,ind-baskauf/10991,Ulmus rubra,fruit,fruit,as borne on the plant,fruit
baskauf/19835,baskauf_19835.jpg,train,ind-baskauf/10991,Ulmus rubra,fruit,fruit,lateral or general close-up,fruit
baskauf/19886,baskauf_19886.jpg,train,ind-baskauf/10991,Ulmus rubra,fruit,fruit,lateral or general close-up,fruit
