representation,query_image_id,query_species,query_organ,scope,rank,neighbor_image_id,neighbor_species,neighbor_organ,neighbor_split,same_species,same_genus,same_observation,cosine_similarity
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,all,7,baskauf/37494,Cephalanthus occidentalis,fruit,validation,True,True,False,0.5176616907119751
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,all,8,baskauf/39880,Aesculus glabra,fruit,test,False,False,False,0.5064107775688171
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,all,9,baskauf/10506,Fagus grandifolia,inflorescence,train,False,False,False,0.4957095980644226
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,all,10,baskauf/39273,Fagus grandifolia,inflorescence,validation,False,False,False,0.46011149883270264
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,1,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6245335340499878
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,2,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6060086488723755
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,3,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6007488965988159
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,4,baskauf/28649,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5334663391113281
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,5,baskauf/15734,Cephalanthus occidentalis,fruit,train,True,True,False,0.5237367153167725
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,6,baskauf/37494,Cephalanthus occidentalis,fruit,validation,True,True,False,0.5176616907119751
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,7,baskauf/39880,Aesculus glabra,fruit,test,False,False,False,0.5064107775688171
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,8,baskauf/10506,Fagus grandifolia,inflorescence,train,False,False,False,0.4957095980644226
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,9,baskauf/39273,Fagus grandifolia,inflorescence,validation,False,False,False,0.46011149883270264
dinov3,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,cross_observation,10,baskauf/15581,Tilia americana,fruit,train,False,False,False,0.4592711925506592
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,1,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,test,True,True,True,0.804726243019104
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,2,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6246429085731506
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,3,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5247094631195068
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,4,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5180888175964355
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,5,baskauf/35224,Cornus amomum,inflorescence,train,False,False,False,0.5156583189964294
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,6,baskauf/49344,Sorbus americana,inflorescence,test,False,False,False,0.5039498209953308
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,7,baskauf/35216,Cornus amomum,inflorescence,train,False,False,False,0.48065507411956787
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,8,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.4656369090080261
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,9,baskauf/12175,Sambucus nigra,inflorescence,train,False,False,False,0.46335816383361816
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,all,10,baskauf/49341,Sorbus americana,inflorescence,test,False,False,False,0.46192458271980286
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,1,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6246429085731506
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,2,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5247094631195068
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,3,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5180888175964355
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,4,baskauf/35224,Cornus amomum,inflorescence,train,False,False,False,0.5156583189964294
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,5,baskauf/49344,Sorbus americana,inflorescence,test,False,False,False,0.5039498209953308
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,6,baskauf/35216,Cornus amomum,inflorescence,train,False,False,False,0.48065507411956787
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,7,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.4656369090080261
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,8,baskauf/12175,Sambucus nigra,inflorescence,train,False,False,False,0.46335816383361816
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,9,baskauf/49341,Sorbus americana,inflorescence,test,False,False,False,0.46192458271980286
dinov3,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,cross_observation,10,baskauf/35221,Cornus amomum,twig,train,False,False,False,0.45549237728118896
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,1,thomas/0104-01-02,Cephalanthus occidentalis,inflorescence,test,True,True,True,0.804726243019104
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,2,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.757279634475708
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,3,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7255274057388306
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,4,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6836724877357483
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,5,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6436215043067932
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,6,baskauf/35224,Cornus amomum,inflorescence,train,False,False,False,0.5020972490310669
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,7,baskauf/49344,Sorbus americana,inflorescence,test,False,False,False,0.4941726326942444
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,8,baskauf/35216,Cornus amomum,inflorescence,train,False,False,False,0.4640936255455017
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,9,baskauf/49341,Sorbus americana,inflorescence,test,False,False,False,0.44083428382873535
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,all,10,baskauf/12175,Sambucus nigra,inflorescence,train,False,False,False,0.43654048442840576
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,1,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.757279634475708
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,2,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.7255274057388306
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,3,thomas/0440-04-07,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6836724877357483
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,4,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.6436215043067932
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,5,baskauf/35224,Cornus amomum,inflorescence,train,False,False,False,0.5020972490310669
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,6,baskauf/49344,Sorbus americana,inflorescence,test,False,False,False,0.4941726326942444
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,7,baskauf/35216,Cornus amomum,inflorescence,train,False,False,False,0.4640936255455017
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,8,baskauf/49341,Sorbus americana,inflorescence,test,False,False,False,0.44083428382873535
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,9,baskauf/12175,Sambucus nigra,inflorescence,train,False,False,False,0.43654048442840576
dinov3,thomas/0104-01-03,Cephalanthus occidentalis,inflorescence,cross_observation,10,baskauf/10988,Nyssa sylvatica,inflorescence,train,False,False,False,0.43608275055885315
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,1,thomas/0104-01-01,Cephalanthus occidentalis,inflorescence,test,True,True,True,0.6335759162902832
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,2,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5804778933525085
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,3,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5534073114395142
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,4,baskauf/11695,Lindera benzoin,leaf,train,False,False,False,0.4980057179927826
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,5,baskauf/15745,Cephalanthus occidentalis,leaf,train,True,True,False,0.49503910541534424
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,6,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.4559280574321747
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,7,baskauf/35726,Zanthoxylum americanum,leaf,train,False,False,False,0.4529880881309509
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,8,baskauf/11699,Lindera benzoin,leaf,train,False,False,False,0.4528997838497162
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,9,baskauf/35728,Zanthoxylum americanum,leaf,train,False,False,False,0.44922003149986267
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,all,10,baskauf/52470,Fagus grandifolia,fruit,train,False,False,False,0.4490501582622528
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,1,baskauf/28652,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5804778933525085
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,2,baskauf/28670,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.5534073114395142
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,3,baskauf/11695,Lindera benzoin,leaf,train,False,False,False,0.4980057179927826
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,4,baskauf/15745,Cephalanthus occidentalis,leaf,train,True,True,False,0.49503910541534424
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,5,baskauf/28666,Cephalanthus occidentalis,inflorescence,train,True,True,False,0.4559280574321747
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,6,baskauf/35726,Zanthoxylum americanum,leaf,train,False,False,False,0.4529880881309509
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,7,baskauf/11699,Lindera benzoin,leaf,train,False,False,False,0.4528997838497162
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,8,baskauf/35728,Zanthoxylum americanum,leaf,train,False,False,False,0.44922003149986267
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,9,baskauf/52470,Fagus grandifolia,fruit,train,False,False,False,0.4490501582622528
dinov3,thomas/0104-01-04,Cephalanthus occidentalis,leaf,cross_observation,10,baskauf/20452,Toxicodendron radicans,leaf,train,False,False,False,0.4457815885543823
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,1,thomas/0506-01-02,Toxicodendron radicans,inflorescence,train,True,True,False,0.7295098304748535
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,2,thomas/0506-01-01,Toxicodendron radicans,inflorescence,train,True,True,False,0.7215908169746399
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,3,thomas/0301-02-03,Toxicodendron radicans,inflorescence,test,True,True,True,0.7207781076431274
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,4,baskauf/34172,Toxicodendron radicans,inflorescence,train,True,True,False,0.6597439050674438
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,5,thomas/0506-01-03,Toxicodendron radicans,inflorescence,train,True,True,False,0.6395318508148193
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,6,baskauf/35627,Ilex verticillata,inflorescence,test,False,False,False,0.5936388373374939
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,7,baskauf/12567,Rhus glabra,inflorescence,train,False,False,False,0.5797437429428101
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,8,baskauf/49293,Sambucus racemosa,inflorescence,train,False,False,False,0.5780432820320129
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,9,baskauf/51706,Gymnocladus dioicus,inflorescence,train,False,False,False,0.5778244733810425
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,all,10,baskauf/51014,Sassafras albidum,inflorescence,train,False,False,False,0.5685729384422302
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,1,thomas/0506-01-02,Toxicodendron radicans,inflorescence,train,True,True,False,0.7295098304748535
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,2,thomas/0506-01-01,Toxicodendron radicans,inflorescence,train,True,True,False,0.7215908169746399
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,3,baskauf/34172,Toxicodendron radicans,inflorescence,train,True,True,False,0.6597439050674438
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,4,thomas/0506-01-03,Toxicodendron radicans,inflorescence,train,True,True,False,0.6395318508148193
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,5,baskauf/35627,Ilex verticillata,inflorescence,test,False,False,False,0.5936388373374939
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,6,baskauf/12567,Rhus glabra,inflorescence,train,False,False,False,0.5797437429428101
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,7,baskauf/49293,Sambucus racemosa,inflorescence,train,False,False,False,0.5780432820320129
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,8,baskauf/51706,Gymnocladus dioicus,inflorescence,train,False,False,False,0.5778244733810425
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,9,baskauf/51014,Sassafras albidum,inflorescence,train,False,False,False,0.5685729384422302
dinov3,thomas/0301-02-01,Toxicodendron radicans,inflorescence,cross_observation,10,hessd/e5381,Toxicodendron radicans,inflorescence,train,True,True,False,0.5552088618278503
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,1,baskauf/20454,Toxicodendron radicans,leaf,train,True,True,False,0.785569965839386
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,2,thomas/0506-01-08,Toxicodendron radicans,leaf,train,True,True,False,0.7581183910369873
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,3,baskauf/20452,Toxicodendron radicans,leaf,train,True,True,False,0.7216477990150452
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,4,baskauf/29691,Acer negundo,leaf,train,False,False,False,0.7104212641716003
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,5,baskauf/10892,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.7093920707702637
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,6,baskauf/10893,Toxicodendron radicans,whole tree (or vine),train,True,True,False,0.7010163068771362
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,7,baskauf/32863,Fraxinus quadrangulata,whole tree (or vine),train,False,False,False,0.6926900744438171
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,8,baskauf/27889,Carya cordiformis,leaf,train,False,False,False,0.6820951700210571
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,9,baskauf/29689,Acer negundo,leaf,train,False,False,False,0.6808014512062073
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,all,10,thomas/0506-01-04,Toxicodendron radicans,leaf,train,True,True,False,0.6763774156570435
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,1,baskauf/20454,Toxicodendron radicans,leaf,train,True,True,False,0.785569965839386
dinov3,thomas/0301-02-02,Toxicodendron radicans,leaf,cross_observation,2,thomas/0506-01-08,Toxicodendron radicans,leaf,train,True,True,False,0.7581183910369873
